Date,Store ID,Product ID,Units Sold,Units Ordered
2023-10-17,S003,P0002,143,165
2023-10-17,S003,P0003,87,93
2023-10-17,S003,P0004,200,20
2023-10-17,S003,P0005,244,133
2023-10-17,S003,P0006,453,121
2023-10-17,S003,P0007,293,36
2023-10-17,S003,P0008,51,175
2023-10-17,S003,P0009,262,26
2023-10-17,S003,P0010,65,155
2023-10-17,S003,P0011,42,133
2023-10-17,S003,P0012,465,76
2023-10-17,S003,P0013,216,134
2023-10-17,S003,P0014,166,46
2023-10-17,S003,P0015,265,111
2023-10-17,S003,P0016,125,142
2023-10-17,S003,P0017,346,34
2023-10-17,S003,P0018,68,54
2023-10-17,S003,P0019,225,61
2023-10-17,S003,P0020,171,154
2023-10-17,S004,P0001,140,90
2023-10-17,S004,P0002,105,56
2023-10-17,S004,P0003,118,121
2023-10-17,S004,P0004,19,100
2023-10-17,S004,P0005,152,55
2023-10-17,S004,P0006,23,113
2023-10-17,S004,P0007,219,29
2023-10-17,S004,P0008,266,138
2023-10-17,S004,P0009,35,47
2023-10-17,S004,P0010,158,127
2023-10-17,S004,P0011,150,34
2023-10-17,S004,P0012,77,88
2023-10-17,S004,P0013,100,157
2023-10-17,S004,P0014,52,152
2023-10-17,S004,P0015,228,198
2023-10-17,S004,P0016,6,95
2023-10-17,S004,P0017,115,170
2023-10-17,S004,P0018,71,69
2023-10-17,S004,P0019,109,131
2023-10-17,S004,P0020,106,151
2023-10-17,S005,P0001,60,37
2023-10-17,S005,P0002,19,55
2023-10-17,S005,P0003,42,109
2023-10-17,S005,P0004,410,35
2023-10-17,S005,P0005,151,45
2023-10-17,S005,P0006,41,35
2023-10-17,S005,P0007,150,76
2023-10-17,S005,P0008,232,82
2023-10-17,S005,P0009,116,145
2023-10-17,S005,P0010,29,39
2023-10-17,S005,P0011,387,149
2023-10-17,S005,P0012,126,153
2023-10-17,S005,P0013,163,67
2023-10-17,S005,P0014,378,60
2023-10-17,S005,P0015,52,194
2023-10-17,S005,P0016,332,26
2023-10-17,S005,P0017,303,21
2023-10-17,S005,P0018,2,53
2023-10-17,S005,P0019,134,43
2023-10-17,S005,P0020,9,189
2023-10-18,S001,P0001,108,31
2023-10-18,S001,P0002,243,185
2023-10-18,S001,P0003,12,168
2023-10-18,S001,P0004,56,177
2023-10-18,S001,P0005,47,173
2023-10-18,S001,P0006,10,180
2023-10-18,S001,P0007,16,146
2023-10-18,S001,P0008,104,143
2023-10-18,S001,P0009,311,20
2023-10-18,S001,P0010,85,114
2023-10-18,S001,P0011,31,84
2023-10-18,S001,P0012,14,80
2023-10-18,S001,P0013,142,74
2023-10-18,S001,P0014,76,30
2023-10-18,S001,P0015,157,175
2023-10-18,S001,P0016,42,87
2023-10-18,S001,P0017,190,57
2023-10-18,S001,P0018,45,125
2023-10-18,S001,P0019,85,133
2023-10-18,S001,P0020,89,128
2023-10-18,S002,P0001,140,86
2023-10-18,S002,P0002,7,72
2023-10-18,S002,P0003,97,124
2023-10-18,S002,P0004,32,168
2023-10-18,S002,P0005,19,56
2023-10-18,S002,P0006,28,145
2023-10-18,S002,P0007,232,65
2023-10-18,S002,P0008,92,198
2023-10-18,S002,P0009,130,105
2023-10-18,S002,P0010,421,118
2023-10-18,S002,P0011,77,86
2023-10-18,S002,P0012,341,39
2023-10-18,S002,P0013,169,146
2023-10-18,S002,P0014,377,91
2023-10-18,S002,P0015,2,63
2023-10-18,S002,P0016,287,88
2023-10-18,S002,P0017,5,188
2023-10-18,S002,P0018,36,20
2023-10-18,S002,P0019,80,93
2023-10-18,S002,P0020,211,80
2023-10-18,S003,P0001,129,130
2023-10-18,S003,P0002,36,24
2023-10-18,S003,P0003,53,157
2023-10-18,S003,P0004,18,151
2023-10-18,S003,P0005,469,157
2023-10-18,S003,P0006,154,57
2023-10-18,S003,P0007,141,53
2023-10-18,S003,P0008,26,45
2023-10-18,S003,P0009,123,73
2023-10-18,S003,P0010,58,116
2023-10-18,S003,P0011,155,63
2023-10-18,S003,P0012,114,136
2023-10-18,S003,P0013,103,122
2023-10-18,S003,P0014,322,165
2023-10-18,S003,P0015,67,136
2023-10-18,S003,P0016,62,130
2023-10-18,S003,P0017,399,141
2023-10-18,S003,P0018,106,20
2023-10-18,S003,P0019,149,109
2023-10-18,S003,P0020,309,113
2023-10-18,S004,P0001,118,157
2023-10-18,S004,P0002,54,88
2023-10-18,S004,P0003,32,158
2023-10-18,S004,P0004,182,198
2023-10-18,S004,P0005,118,136
2023-10-18,S004,P0006,87,133
2023-10-18,S004,P0007,20,54
2023-10-18,S004,P0008,23,68
2023-10-18,S004,P0009,474,173
2023-10-18,S004,P0010,319,170
2023-10-18,S004,P0011,198,52
2023-10-18,S004,P0012,195,91
2023-10-18,S004,P0013,38,169
2023-10-18,S004,P0014,216,135
2023-10-18,S004,P0015,37,164
2023-10-18,S004,P0016,141,37
2023-10-18,S004,P0017,15,199
2023-10-18,S004,P0018,10,34
2023-10-18,S004,P0019,173,106
2023-10-18,S004,P0020,14,88
2023-10-18,S005,P0001,376,146
2023-10-18,S005,P0002,278,34
2023-10-18,S005,P0003,194,49
2023-10-18,S005,P0004,88,27
2023-10-18,S005,P0005,221,148
2023-10-18,S005,P0006,56,163
2023-10-18,S005,P0007,135,173
2023-10-18,S005,P0008,85,116
2023-10-18,S005,P0009,155,157
2023-10-18,S005,P0010,191,126
2023-10-18,S005,P0011,183,186
2023-10-18,S005,P0012,118,200
2023-10-18,S005,P0013,92,179
2023-10-18,S005,P0014,211,55
2023-10-18,S005,P0015,62,173
2023-10-18,S005,P0016,104,40
2023-10-18,S005,P0017,94,137
2023-10-18,S005,P0018,40,50
2023-10-18,S005,P0019,123,163
2023-10-18,S005,P0020,157,109
2023-10-19,S001,P0001,201,26
2023-10-19,S001,P0002,23,62
2023-10-19,S001,P0003,168,169
2023-10-19,S001,P0004,293,196
2023-10-19,S001,P0005,47,182
2023-10-19,S001,P0006,283,44
2023-10-19,S001,P0007,19,75
2023-10-19,S001,P0008,232,102
2023-10-19,S001,P0009,64,62
2023-10-19,S001,P0010,206,126
2023-10-19,S001,P0011,81,196
2023-10-19,S001,P0012,118,33
2023-10-19,S001,P0013,63,157
2023-10-19,S001,P0014,52,63
2023-10-19,S001,P0015,130,128
2023-10-19,S001,P0016,396,146
2023-10-19,S001,P0017,243,81
2023-10-19,S001,P0018,2,112
2023-10-19,S001,P0019,221,117
2023-10-19,S001,P0020,293,172
2023-10-19,S002,P0001,16,169
2023-10-19,S002,P0002,12,199
2023-10-19,S002,P0003,2,130
2023-10-19,S002,P0004,76,169
2023-10-19,S002,P0005,66,177
2023-10-19,S002,P0006,321,87
2023-10-19,S002,P0007,141,78
2023-10-19,S002,P0008,430,91
2023-10-19,S002,P0009,84,109
2023-10-19,S002,P0010,72,69
2023-10-19,S002,P0011,165,186
2023-10-19,S002,P0012,312,94
2023-10-19,S002,P0013,68,170
2023-10-19,S002,P0014,143,67
2023-10-19,S002,P0015,206,82
2023-10-19,S002,P0016,30,69
2023-10-19,S002,P0017,0,20
2023-10-19,S002,P0018,16,102
2023-10-19,S002,P0019,101,79
2023-10-19,S002,P0020,316,147
2023-10-19,S003,P0001,278,174
2023-10-19,S003,P0002,257,105
2023-10-19,S003,P0003,53,41
2023-10-19,S003,P0004,382,168
2023-10-19,S003,P0005,139,48
2023-10-19,S003,P0006,151,39
2023-10-19,S003,P0007,116,180
2023-10-19,S003,P0008,34,199
2023-10-19,S003,P0009,172,121
2023-10-19,S003,P0010,238,188
2023-10-19,S003,P0011,291,70
2023-10-19,S003,P0012,200,123
2023-10-19,S003,P0013,31,87
2023-10-19,S003,P0014,70,139
2023-10-19,S003,P0015,86,127
2023-10-19,S003,P0016,236,78
2023-10-19,S003,P0017,278,50
2023-10-19,S003,P0018,157,120
2023-10-19,S003,P0019,92,111
2023-10-19,S003,P0020,34,113
2023-10-19,S004,P0001,198,107
2023-10-19,S004,P0002,345,113
2023-10-19,S004,P0003,61,66
2023-10-19,S004,P0004,154,87
2023-10-19,S004,P0005,83,71
2023-10-19,S004,P0006,338,101
2023-10-19,S004,P0007,204,97
2023-10-19,S004,P0008,267,171
2023-10-19,S004,P0009,90,106
2023-10-19,S004,P0010,127,51
2023-10-19,S004,P0011,3,188
2023-10-19,S004,P0012,112,108
2023-10-19,S004,P0013,1,25
2023-10-19,S004,P0014,69,141
2023-10-19,S004,P0015,241,186
2023-10-19,S004,P0016,74,70
2023-10-19,S004,P0017,270,149
2023-10-19,S004,P0018,12,196
2023-10-19,S004,P0019,254,189
2023-10-19,S004,P0020,309,186
2023-10-19,S005,P0001,280,159
2023-10-19,S005,P0002,80,86
2023-10-19,S005,P0003,71,140
2023-10-19,S005,P0004,145,106
2023-10-19,S005,P0005,72,120
2023-10-19,S005,P0006,300,45
2023-10-19,S005,P0007,85,94
2023-10-19,S005,P0008,8,47
2023-10-19,S005,P0009,70,113
2023-10-19,S005,P0010,16,97
2023-10-19,S005,P0011,199,122
2023-10-19,S005,P0012,101,24
2023-10-19,S005,P0013,233,136
2023-10-19,S005,P0014,58,80
2023-10-19,S005,P0015,461,158
2023-10-19,S005,P0016,209,149
2023-10-19,S005,P0017,162,157
2023-10-19,S005,P0018,66,171
2023-10-19,S005,P0019,99,152
2023-10-19,S005,P0020,2,102
2023-10-20,S001,P0001,377,150
2023-10-20,S001,P0002,65,109
2023-10-20,S001,P0003,56,59
2023-10-20,S001,P0004,210,126
2023-10-20,S001,P0005,197,198
2023-10-20,S001,P0006,102,93
2023-10-20,S001,P0007,63,82
2023-10-20,S001,P0008,201,163
2023-10-20,S001,P0009,193,83
2023-10-20,S001,P0010,32,118
2023-10-20,S001,P0011,63,109
2023-10-20,S001,P0012,358,87
2023-10-20,S001,P0013,310,99
2023-10-20,S001,P0014,26,130
2023-10-20,S001,P0015,142,27
2023-10-20,S001,P0016,70,63
2023-10-20,S001,P0017,13,107
2023-10-20,S001,P0018,383,116
2023-10-20,S001,P0019,196,98
2023-10-20,S001,P0020,257,184
2023-10-20,S002,P0001,101,49
2023-10-20,S002,P0002,75,95
2023-10-20,S002,P0003,190,125
2023-10-20,S002,P0004,131,118
2023-10-20,S002,P0005,125,160
2023-10-20,S002,P0006,198,123
2023-10-20,S002,P0007,160,164
2023-10-20,S002,P0008,297,120
2023-10-20,S002,P0009,10,57
2023-10-20,S002,P0010,71,92
2023-10-20,S002,P0011,40,30
2023-10-20,S002,P0012,84,176
2023-10-20,S002,P0013,90,47
2023-10-20,S002,P0014,178,100
2023-10-20,S002,P0015,131,29
2023-10-20,S002,P0016,186,97
2023-10-20,S002,P0017,280,168
2023-10-20,S002,P0018,111,124
2023-10-20,S002,P0019,357,197
2023-10-20,S002,P0020,64,85
2023-10-20,S003,P0001,282,68
2023-10-20,S003,P0002,44,161
2023-10-20,S003,P0003,264,56
2023-10-20,S003,P0004,83,150
2023-10-20,S003,P0005,130,64
2023-10-20,S003,P0006,206,156
2023-10-20,S003,P0007,254,86
2023-10-20,S003,P0008,10,108
2023-10-20,S003,P0009,130,65
2023-10-20,S003,P0010,84,46
2023-10-20,S003,P0011,232,96
2023-10-20,S003,P0012,79,88
2023-10-20,S003,P0013,174,132
2023-10-20,S003,P0014,357,175
2023-10-20,S003,P0015,17,38
2023-10-20,S003,P0016,312,100
2023-10-20,S003,P0017,277,155
2023-10-20,S003,P0018,166,42
2023-10-20,S003,P0019,58,94
2023-10-20,S003,P0020,336,130
2023-10-20,S004,P0001,12,104
2023-10-20,S004,P0002,168,104
2023-10-20,S004,P0003,371,58
2023-10-20,S004,P0004,32,43
2023-10-20,S004,P0005,211,119
2023-10-20,S004,P0006,67,40
2023-10-20,S004,P0007,411,79
2023-10-20,S004,P0008,130,71
2023-10-20,S004,P0009,34,29
2023-10-20,S004,P0010,137,84
2023-10-20,S004,P0011,204,58
2023-10-20,S004,P0012,187,183
2023-10-20,S004,P0013,346,80
2023-10-20,S004,P0014,138,133
2023-10-20,S004,P0015,350,36
2023-10-20,S004,P0016,7,139
2023-10-20,S004,P0017,446,135
2023-10-20,S004,P0018,136,113
2023-10-20,S004,P0019,227,76
2023-10-20,S004,P0020,119,164
2023-10-20,S005,P0001,248,146
2023-10-20,S005,P0002,161,178
2023-10-20,S005,P0003,108,168
2023-10-20,S005,P0004,435,28
2023-10-20,S005,P0005,285,117
2023-10-20,S005,P0006,88,138
2023-10-20,S005,P0007,107,158
2023-10-20,S005,P0008,54,42
2023-10-20,S005,P0009,349,37
2023-10-20,S005,P0010,170,191
2023-10-20,S005,P0011,111,39
2023-10-20,S005,P0012,5,178
2023-10-20,S005,P0013,109,52
2023-10-20,S005,P0014,97,94
2023-10-20,S005,P0015,71,123
2023-10-20,S005,P0016,99,194
2023-10-20,S005,P0017,248,114
2023-10-20,S005,P0018,349,96
2023-10-20,S005,P0019,82,122
2023-10-20,S005,P0020,173,96
2023-10-21,S001,P0001,56,47
2023-10-21,S001,P0002,46,147
2023-10-21,S001,P0003,130,138
2023-10-21,S001,P0004,167,94
2023-10-21,S001,P0005,143,198
2023-10-21,S001,P0006,225,176
2023-10-21,S001,P0007,110,27
2023-10-21,S001,P0008,24,144
2023-10-21,S001,P0009,4,170
2023-10-21,S001,P0010,38,67
2023-10-21,S001,P0011,94,88
2023-10-21,S001,P0012,54,116
2023-10-21,S001,P0013,348,77
2023-10-21,S001,P0014,359,89
2023-10-21,S001,P0015,103,66
2023-10-21,S001,P0016,221,192
2023-10-21,S001,P0017,327,135
2023-10-21,S001,P0018,201,73
2023-10-21,S001,P0019,253,150
2023-10-21,S001,P0020,5,33
2023-10-21,S002,P0001,13,154
2023-10-21,S002,P0002,145,68
2023-10-21,S002,P0003,393,125
2023-10-21,S002,P0004,135,177
2023-10-21,S002,P0005,10,22
2023-10-21,S002,P0006,214,22
2023-10-21,S002,P0007,21,138
2023-10-21,S002,P0008,234,64
2023-10-21,S002,P0009,87,144
2023-10-21,S002,P0010,252,79
2023-10-21,S002,P0011,409,94
2023-10-21,S002,P0012,69,119
2023-10-21,S002,P0013,113,194
2023-10-21,S002,P0014,352,49
2023-10-21,S002,P0015,138,62
2023-10-21,S002,P0016,240,193
2023-10-21,S002,P0017,46,164
2023-10-21,S002,P0018,188,127
2023-10-21,S002,P0019,48,119
2023-10-21,S002,P0020,234,165
2023-10-21,S003,P0001,151,108
2023-10-21,S003,P0002,146,119
2023-10-21,S003,P0003,46,151
2023-10-21,S003,P0004,2,127
2023-10-21,S003,P0005,201,83
2023-10-21,S003,P0006,168,135
2023-10-21,S003,P0007,96,98
2023-10-21,S003,P0008,126,22
2023-10-21,S003,P0009,452,20
2023-10-21,S003,P0010,123,169
2023-10-21,S003,P0011,177,35
2023-10-21,S003,P0012,109,141
2023-10-21,S003,P0013,224,122
2023-10-21,S003,P0014,99,155
2023-10-21,S003,P0015,215,49
2023-10-21,S003,P0016,17,150
2023-10-21,S003,P0017,236,150
2023-10-21,S003,P0018,265,102
2023-10-21,S003,P0019,414,193
2023-10-21,S003,P0020,63,77
2023-10-21,S004,P0001,62,69
2023-10-21,S004,P0002,155,123
2023-10-21,S004,P0003,5,36
2023-10-21,S004,P0004,252,180
2023-10-21,S004,P0005,238,60
2023-10-21,S004,P0006,129,43
2023-10-21,S004,P0007,36,115
2023-10-21,S004,P0008,198,49
2023-10-21,S004,P0009,179,49
2023-10-21,S004,P0010,172,152
2023-10-21,S004,P0011,435,94
2023-10-21,S004,P0012,105,135
2023-10-21,S004,P0013,216,57
2023-10-21,S004,P0014,63,44
2023-10-21,S004,P0015,86,177
2023-10-21,S004,P0016,161,150
2023-10-21,S004,P0017,168,187
2023-10-21,S004,P0018,57,81
2023-10-21,S004,P0019,153,21
2023-10-21,S004,P0020,124,166
2023-10-21,S005,P0001,241,35
2023-10-21,S005,P0002,70,187
2023-10-21,S005,P0003,20,109
2023-10-21,S005,P0004,3,138
2023-10-21,S005,P0005,230,43
2023-10-21,S005,P0006,196,83
2023-10-21,S005,P0007,453,184
2023-10-21,S005,P0008,142,197
2023-10-21,S005,P0009,94,30
2023-10-21,S005,P0010,24,164
2023-10-21,S005,P0011,37,22
2023-10-21,S005,P0012,21,23
2023-10-21,S005,P0013,75,20
2023-10-21,S005,P0014,142,136
2023-10-21,S005,P0015,79,108
2023-10-21,S005,P0016,72,151
2023-10-21,S005,P0017,22,128
2023-10-21,S005,P0018,118,84
2023-10-21,S005,P0019,282,99
2023-10-21,S005,P0020,56,182
2023-10-22,S001,P0001,152,119
2023-10-22,S001,P0002,78,190
2023-10-22,S001,P0003,194,131
2023-10-22,S001,P0004,126,198
2023-10-22,S001,P0005,80,54
2023-10-22,S001,P0006,50,149
2023-10-22,S001,P0007,90,136
2023-10-22,S001,P0008,49,171
2023-10-22,S001,P0009,57,101
2023-10-22,S001,P0010,211,152
2023-10-22,S001,P0011,322,185
2023-10-22,S001,P0012,318,119
2023-10-22,S001,P0013,49,23
2023-10-22,S001,P0014,94,155
2023-10-22,S001,P0015,323,136
2023-10-22,S001,P0016,132,118
2023-10-22,S001,P0017,177,166
2023-10-22,S001,P0018,114,131
2023-10-22,S001,P0019,136,152
2023-10-22,S001,P0020,15,47
2023-10-22,S002,P0001,137,38
2023-10-22,S002,P0002,158,46
2023-10-22,S002,P0003,208,181
2023-10-22,S002,P0004,111,44
2023-10-22,S002,P0005,265,159
2023-10-22,S002,P0006,102,21
2023-10-22,S002,P0007,97,47
2023-10-22,S002,P0008,76,119
2023-10-22,S002,P0009,207,157
2023-10-22,S002,P0010,2,200
2023-10-22,S002,P0011,92,79
2023-10-22,S002,P0012,46,137
2023-10-22,S002,P0013,6,125
2023-10-22,S002,P0014,339,97
2023-10-22,S002,P0015,304,196
2023-10-22,S002,P0016,338,142
2023-10-22,S002,P0017,180,86
2023-10-22,S002,P0018,86,67
2023-10-22,S002,P0019,19,83
2023-10-22,S002,P0020,351,44
2023-10-22,S003,P0001,198,155
2023-10-22,S003,P0002,279,59
2023-10-22,S003,P0003,73,44
2023-10-22,S003,P0004,80,169
2023-10-22,S003,P0005,48,140
2023-10-22,S003,P0006,63,66
2023-10-22,S003,P0007,108,142
2023-10-22,S003,P0008,206,92
2023-10-22,S003,P0009,166,189
2023-10-22,S003,P0010,387,194
2023-10-22,S003,P0011,211,99
2023-10-22,S003,P0012,85,108
2023-10-22,S003,P0013,98,94
2023-10-22,S003,P0014,22,129
2023-10-22,S003,P0015,79,54
2023-10-22,S003,P0016,122,124
2023-10-22,S003,P0017,361,32
2023-10-22,S003,P0018,296,110
2023-10-22,S003,P0019,83,144
2023-10-22,S003,P0020,83,68
2023-10-22,S004,P0001,203,113
2023-10-22,S004,P0002,247,39
2023-10-22,S004,P0003,32,75
2023-10-22,S004,P0004,32,53
2023-10-22,S004,P0005,205,174
2023-10-22,S004,P0006,49,83
2023-10-22,S004,P0007,23,139
2023-10-22,S004,P0008,44,92
2023-10-22,S004,P0009,74,170
2023-10-22,S004,P0010,34,94
2023-10-22,S004,P0011,330,181
2023-10-22,S004,P0012,112,127
2023-10-22,S004,P0013,191,160
2023-10-22,S004,P0014,17,171
2023-10-22,S004,P0015,230,50
2023-10-22,S004,P0016,169,188
2023-10-22,S004,P0017,149,67
2023-10-22,S004,P0018,47,30
2023-10-22,S004,P0019,21,68
2023-10-22,S004,P0020,378,170
2023-10-22,S005,P0001,278,128
2023-10-22,S005,P0002,40,23
2023-10-22,S005,P0003,29,66
2023-10-22,S005,P0004,143,125
2023-10-22,S005,P0005,275,171
2023-10-22,S005,P0006,2,101
2023-10-22,S005,P0007,131,108
2023-10-22,S005,P0008,95,166
2023-10-22,S005,P0009,230,123
2023-10-22,S005,P0010,170,111
2023-10-22,S005,P0011,63,79
2023-10-22,S005,P0012,73,29
2023-10-22,S005,P0013,81,149
2023-10-22,S005,P0014,79,141
2023-10-22,S005,P0015,257,190
2023-10-22,S005,P0016,125,56
2023-10-22,S005,P0017,69,135
2023-10-22,S005,P0018,60,154
2023-10-22,S005,P0019,75,96
2023-10-22,S005,P0020,69,69
2023-10-23,S001,P0001,381,58
2023-10-23,S001,P0002,108,52
2023-10-23,S001,P0003,90,167
2023-10-23,S001,P0004,470,92
2023-10-23,S001,P0005,40,97
2023-10-23,S001,P0006,153,46
2023-10-23,S001,P0007,37,160
2023-10-23,S001,P0008,261,56
2023-10-23,S001,P0009,342,101
2023-10-23,S001,P0010,60,108
2023-10-23,S001,P0011,45,161
2023-10-23,S001,P0012,144,167
2023-10-23,S001,P0013,66,56
2023-10-23,S001,P0014,19,43
2023-10-23,S001,P0015,356,142
2023-10-23,S001,P0016,465,130
2023-10-23,S001,P0017,331,174
2023-10-23,S001,P0018,189,180
2023-10-23,S001,P0019,350,186
2023-10-23,S001,P0020,56,105
2023-10-23,S002,P0001,6,107
2023-10-23,S002,P0002,89,79
2023-10-23,S002,P0003,16,106
2023-10-23,S002,P0004,64,79
2023-10-23,S002,P0005,318,163
2023-10-23,S002,P0006,79,116
2023-10-23,S002,P0007,98,193
2023-10-23,S002,P0008,94,181
2023-10-23,S002,P0009,329,155
2023-10-23,S002,P0010,391,169
2023-10-23,S002,P0011,250,153
2023-10-23,S002,P0012,43,106
2023-10-23,S002,P0013,193,133
2023-10-23,S002,P0014,10,143
2023-10-23,S002,P0015,152,189
2023-10-23,S002,P0016,74,95
2023-10-23,S002,P0017,33,68
2023-10-23,S002,P0018,37,85
2023-10-23,S002,P0019,5,114
2023-10-23,S002,P0020,43,99
2023-10-23,S003,P0001,137,91
2023-10-23,S003,P0002,35,24
2023-10-23,S003,P0003,49,29
2023-10-23,S003,P0004,41,151
2023-10-23,S003,P0005,67,53
2023-10-23,S003,P0006,104,146
2023-10-23,S003,P0007,126,170
2023-10-23,S003,P0008,77,113
2023-10-23,S003,P0009,72,98
2023-10-23,S003,P0010,148,46
2023-10-23,S003,P0011,82,153
2023-10-23,S003,P0012,171,47
2023-10-23,S003,P0013,39,191
2023-10-23,S003,P0014,43,144
2023-10-23,S003,P0015,99,158
2023-10-23,S003,P0016,37,160
2023-10-23,S003,P0017,398,75
2023-10-23,S003,P0018,90,160
2023-10-23,S003,P0019,117,34
2023-10-23,S003,P0020,103,37
2023-10-23,S004,P0001,93,157
2023-10-23,S004,P0002,176,118
2023-10-23,S004,P0003,40,35
2023-10-23,S004,P0004,121,47
2023-10-23,S004,P0005,60,85
2023-10-23,S004,P0006,264,196
2023-10-23,S004,P0007,160,64
2023-10-23,S004,P0008,132,43
2023-10-23,S004,P0009,45,196
2023-10-23,S004,P0010,29,67
2023-10-23,S004,P0011,253,143
2023-10-23,S004,P0012,152,168
2023-10-23,S004,P0013,140,175
2023-10-23,S004,P0014,222,163
2023-10-23,S004,P0015,37,164
2023-10-23,S004,P0016,119,109
2023-10-23,S004,P0017,296,176
2023-10-23,S004,P0018,227,146
2023-10-23,S004,P0019,34,36
2023-10-23,S004,P0020,157,160
2023-10-23,S005,P0001,38,81
2023-10-23,S005,P0002,132,55
2023-10-23,S005,P0003,179,50
2023-10-23,S005,P0004,73,109
2023-10-23,S005,P0005,56,171
2023-10-23,S005,P0006,137,155
2023-10-23,S005,P0007,187,186
2023-10-23,S005,P0008,230,185
2023-10-23,S005,P0009,23,198
2023-10-23,S005,P0010,186,175
2023-10-23,S005,P0011,144,74
2023-10-23,S005,P0012,104,140
2023-10-23,S005,P0013,52,162
2023-10-23,S005,P0014,23,62
2023-10-23,S005,P0015,175,131
2023-10-23,S005,P0016,25,91
2023-10-23,S005,P0017,229,38
2023-10-23,S005,P0018,378,75
2023-10-23,S005,P0019,252,165
2023-10-23,S005,P0020,56,199
2023-10-24,S001,P0001,20,62
2023-10-24,S001,P0002,36,184
2023-10-24,S001,P0003,272,164
2023-10-24,S001,P0004,192,146
2023-10-24,S001,P0005,254,179
2023-10-24,S001,P0006,247,150
2023-10-24,S001,P0007,138,54
2023-10-24,S001,P0008,168,86
2023-10-24,S001,P0009,7,138
2023-10-24,S001,P0010,153,142
2023-10-24,S001,P0011,83,66
2023-10-24,S001,P0012,42,49
2023-10-24,S001,P0013,118,181
2023-10-24,S001,P0014,79,198
2023-10-24,S001,P0015,40,175
2023-10-24,S001,P0016,246,27
2023-10-24,S001,P0017,49,69
2023-10-24,S001,P0018,129,184
2023-10-24,S001,P0019,48,130
2023-10-24,S001,P0020,6,46
2023-10-24,S002,P0001,54,165
2023-10-24,S002,P0002,92,159
2023-10-24,S002,P0003,249,166
2023-10-24,S002,P0004,279,180
2023-10-24,S002,P0005,303,52
2023-10-24,S002,P0006,4,88
2023-10-24,S002,P0007,134,161
2023-10-24,S002,P0008,138,144
2023-10-24,S002,P0009,325,93
2023-10-24,S002,P0010,92,67
2023-10-24,S002,P0011,285,182
2023-10-24,S002,P0012,277,122
2023-10-24,S002,P0013,47,117
2023-10-24,S002,P0014,44,159
2023-10-24,S002,P0015,203,174
2023-10-24,S002,P0016,123,77
2023-10-24,S002,P0017,120,134
2023-10-24,S002,P0018,193,56
2023-10-24,S002,P0019,168,149
2023-10-24,S002,P0020,121,21
2023-10-24,S003,P0001,53,109
2023-10-24,S003,P0002,196,72
2023-10-24,S003,P0003,1,197
2023-10-24,S003,P0004,4,151
2023-10-24,S003,P0005,194,163
2023-10-24,S003,P0006,342,119
2023-10-24,S003,P0007,96,90
2023-10-24,S003,P0008,183,140
2023-10-24,S003,P0009,346,64
2023-10-24,S003,P0010,177,20
2023-10-24,S003,P0011,20,34
2023-10-24,S003,P0012,60,178
2023-10-24,S003,P0013,64,101
2023-10-24,S003,P0014,24,94
2023-10-24,S003,P0015,390,85
2023-10-24,S003,P0016,32,123
2023-10-24,S003,P0017,103,81
2023-10-24,S003,P0018,132,187
2023-10-24,S003,P0019,73,49
2023-10-24,S003,P0020,237,125
2023-10-24,S004,P0001,49,188
